date,Swiss Performance Index SPI,SWX New SPI Index,SPI EXTRA,SPI Inhaber mit Div.-Korr,SPI Namen mit Div.-Korr,SPI Inhaber + PS mit Div Kor,SPI PS mit Div.-Korr,SPI Small Companies mit Div,SPI Middle Companies mit Div.K,SPI Large Companies mit Div.Kor,SPI Small + Middle C. mit Div.,SPI Large+Middle Comp mit Div Korr,All Share SWI mit Div. Korr.,SPI ex SLI,hsbng,gold,SBI For AAA-BBB M 1-5,SBI For AAA-BBB M 5-10,SBI Dom Gov M 3-7,SBI Dom Gov M 7-15,SBI Dom Gov M 1-3,SXI Real Estate Broad,SXI Real Estate Shares Broad,SXI Real Estate Funds Broad,sandp500,jpm,tsla,msft,nvda,googl,apple,hon,btc,eth,sol,xrp
2015-10-19,0.0240875627064767,0.024090556982386362,0.0299974817539077,0.021660435879629104,0.0257547560203468,0.0164958025012075,0.0157346411497732,0.0185841895132613,0.031202814980334392,0.022961075795747903,0.0299976913721461,0.0241744176735726,0.023968957713975596,0.0272158120236721,0.0023398665252947616,0.0,0.0022947751803814,0.005233252040971401,0.0034535118830557004,0.0055982231939515,0.0009539709762352,0.009117597045515501,0.0226243218208082,0.003990916596148899,0.018281367825529398,0.022803823,0.0,0.106895877,0.025865038,0.033948054,0.06990507000000001,0.060970097,0.0797269208335724,0.40245587748024014,0.0,-0.07584800279825452
2015-10-26,0.0041855047817733,0.0041826327872771015,0.0095024947064839,-0.015514109525322898,0.0032037852939855995,0.0086602129374412,0.012179749510816,0.002776559694597201,0.010208321844559099,0.0031629637217284,0.009504417687720899,0.004206192764153901,0.0042874281639008,0.0039795966753378995,-0.00038959774526083177,-0.0022102786180785,-0.0006253257108406001,-0.0008102633799140003,-0.0019869287582554,-0.0043158634766642,-0.000953970976235,-0.013666924031295,0.0008552004946296987,-0.019308346487992598,0.0157455656810137,0.005931971999999997,0.0,-0.004359782999999997,-0.007724758000000005,0.024796702999999996,0.0035208359999999994,0.0014534240000000005,0.23586013884385132,0.30264480179050895,0.0,0.0979915602186977
2015-11-02,-0.005568815509421299,-0.005567854188865401,0.00013533951630020045,0.001729466311702602,-0.0065618211756606,-0.0010566725407375015,-0.001456905474059399,0.005542419301284701,-0.00043186605743870086,-0.006670430972326181,0.0001342879991271008,-0.0057418170659089005,-0.0054642502169192,0.0011681748497434008,0.0023353129227760357,0.0,0.0023949613155297,0.005031005131435401,0.004699502148182,0.0026396847707732003,0.0020261016406101003,0.0037375315075086,-0.0280422678738561,0.015748650252126198,-0.012179090586627101,0.063467895,0.0,0.042401276,0.10624134099999999,0.032304639,0.012969886,0.006947132000000001,0.05144595536744061,0.009541229028470502,0.0,-0.11212788293254651
2015-11-09,-0.015143118185064098,-0.015141139226085301,-0.0056558569304881005,-0.0267134279771752,-0.016443093436995702,-0.009282385789558,-0.0067960501652963,-0.0046652013673317,-0.0057630497990073005,-0.0169940696914361,-0.0056581358204972,-0.015309471361283099,-0.015014804887248,-0.0061593766303733,0.0008743382302762123,0.0,0.00020798668960170005,0.0017012136439423,0.0008331598065787,0.0020748551055424004,-0.00011906888148839998,0.0083716591059785,0.0194492618504726,0.0042222810770983,-0.012290287019008498,-0.043283894999999996,0.0,-0.038609066000000004,-0.057065195,-0.028676705,-0.074756306,-0.028478596000000002,-0.1394814617803521,-0.072965202053702,0.0,-0.08481247256073901
2015-11-16,0.021847323271977002,0.021845185646956897,0.0192683669200983,0.018362617276151703,0.0212159884588158,0.0246879027926497,0.0255763395265779,0.009133449486110001,0.0203306499606472,0.022358025337747698,0.0192680658789474,0.0220497437509894,0.021771490468448597,0.015011607964807099,-0.0009715341286859001,0.0,-0.0007281427481433999,-0.0013428228149116,-0.0022928618695387997,-0.0023944460318803,-0.0010722583978438,-0.0024869008541934003,0.0066147349517835,-0.0059421097647527985,0.0161364733088477,0.029754305999999994,0.0,0.025227892000000002,0.051980978000000004,0.048695423,0.060111411000000003,0.044030127,-0.023571150900428498,0.019198504018361505,0.0,0.0126300572212074
2015-11-23,0.0083419102732558,0.008341826367649,0.0117917365251398,0.0175284828035003,0.007028316734787399,0.014224209052586902,0.013760703854980502,0.0087514036921197,0.0121106398899196,0.007667249005969701,0.0117941179356244,0.0083350933115259,0.008319479110908301,0.0095879081366374,0.00019438235069460562,0.0,0.00010405285894620001,0.0016111711326357002,0.003333336419758,0.0065312856626065,0.0009531753372684,-0.007107531164265095,0.0019469004909278996,-0.010624706484955199,-0.0029661648817081,-0.00549334,0.0,-0.004809462,0.0,-0.006494636,-0.01256824,-0.014974744000000003,0.1553016252242988,-0.0811944745024072,0.0,-0.020527664629570203
2015-11-30,-0.015348523022294303,-0.0153441395295716,0.0022897591920835996,0.0013467064194337994,-0.0182386854764516,-0.0025524427747907015,-0.0031020971433206,0.0032811948151649003,0.0021867322331492987,-0.018837770932019632,0.0022902963303609997,-0.015642877277446197,-0.015146995157206798,0.003531390253807742,-0.0026273551823809,0.051603100844892,-0.0027088993435397998,-0.0033146726877266008,-0.006259148329288599,-0.009251940297496802,-0.0035791018879643994,0.003578842411924699,-0.004078703300279901,0.0064825314259663,-0.001606742891632102,0.010662044000000002,0.0,0.036056346,0.072491046,0.009334897,0.010302439000000004,0.004697738999999999,0.0471455119251413,-0.07347835538055371,0.0,0.2802409210771946
2015-12-07,-0.05046870368302644,-0.05046819085041257,-0.0411994163605631,-0.0652841127927439,-0.05144879956119288,-0.0461743898085898,-0.0435034984333664,-0.0178216278512196,-0.0436721841175579,-0.0523313664371966,-0.041201663738219596,-0.050999029735704,-0.05034926164438452,-0.0422493465603143,-0.0024389066281855997,0.0,-0.0033441352097362004,-0.006391523761532901,-0.0055616912343848,-0.0079643235027269,-0.0025130151441006,-0.0163883795889761,-0.031168923892294,-0.010875698160766898,-0.0269008002140193,-0.05791249800000001,0.0,-0.033648695,-0.03804806699999999,-0.037647509999999995,-0.05039609,-0.062353722,0.1159925695236587,0.2021593447582129,0.0,0.3144315481791874
2015-12-14,0.019738390914984895,0.019733129882082104,0.018550634224754003,0.0234489657700392,0.019645011405326998,0.020151061789124198,0.0196941761581526,0.0107842397910327,0.0193783496104075,0.019981928694031006,0.018551603471283498,0.0198843663261551,0.019801075406016003,0.016663781719135004,-0.0010750062115157727,0.0,-0.0014665831248002002,-0.0028940962589712,-0.0032674600875284,-0.003803362869253399,-0.0013188659666034,0.021840518977037673,0.0344002493055071,0.017162580069215,-0.00039079021740979873,0.005137428999999999,0.0,0.0012940190000000039,-0.010830988,0.008532007000000001,-0.065257399,0.035993075,-0.012557635015390303,-0.0975017563759887,0.0,-0.19444348750406557
2015-12-21,0.0219215810217022,0.0219237957491086,0.018688642098128698,0.0219135547027706,0.0220015657263167,0.021571841832233,0.0215251602954066,0.009522847543081001,0.019668514444800198,0.022565657759696302,0.0186890590808123,0.0221238781298139,0.021832165814758,0.0174550032339936,-0.0008804109152694001,0.0,-0.0012587854384287,-0.0025392232741929,-0.0025369992465886,-0.0034923893364573,-0.0015609056420076,0.0043834820477136,0.0164497751894478,-0.00018470745470220004,0.0173388523382459,0.033590884,0.0,0.028052787,0.031544493,0.011808214000000001,0.018686894,0.027316672,-0.038010555279227504,-0.0639085715878066,0.0,0.011336513416491195
2015-12-28,-0.009287864772006901,-0.0092889025495631,-0.007977632082273301,-0.018712119397456,-0.0100925941640215,-0.0057704426421615,-0.0039877916291003995,0.0026702218395007003,-0.009115640361020898,-0.0095477845631585,-0.0079765937689575,-0.009482101841534302,-0.0094044334132457,-0.0055174262065658015,-0.0004894523126444002,0.0882903114124409,-0.000629987421088,0.0008168822782366999,-0.0006352567709662002,0.0007319751455282008,-0.0012023567638231,-0.0026819174308927007,-0.0077357530837778,-0.0007576574580529,-0.0215482784323744,-0.008595378,0.0,-0.0034187720000000005,-0.006351147999999999,0.015766132,-0.025975447999999998,-0.010373746,0.0252816620685419,0.12182416508878602,0.0,-0.0622189979076337
2016-01-04,-0.050898160394124106,-0.0508990172032178,-0.042871993925504205,-0.045200637866302996,-0.0520097273827443,-0.04606423456117,-0.046181987736121095,-0.024833767638573603,-0.0448324089111637,-0.0525069280628279,-0.042871879086329,-0.0513318258745763,-0.0507721023207496,-0.043181303872886705,0.0014676388329784,0.0,0.0005250170751142,0.0036225361114427005,0.0015873859092797,0.0023549485080439,0.0,0.0002493600658214981,-0.015566438985230203,0.006179988216175601,-0.0452224103948079,-0.11392861100000001,0.0,-0.058452737000000005,-0.106507344,-0.062449015000000004,-0.082134996,-0.050902031,0.03480027812978139,0.1063657735727484,0.0,-0.010646036691933501
2016-01-11,-0.016282891253241602,-0.0162785688613852,-0.027542766241683107,-0.0059483705991367,-0.016079060941314803,-0.0171668053676803,-0.0187125602471694,-0.022249293066248402,-0.0281286981035344,-0.014030402343565099,-0.027545084181696097,-0.0161825720046284,-0.0165474433398584,-0.0300161161017517,0.000684161684312508,0.0,-0.0018913528807211,0.0016258697466514404,0.0020070782631641,0.0053389546007383,-0.00048134778306050004,-0.008939668309745005,-0.014929750479511398,-0.0067285700842019,-0.022255846333325405,-0.032427764,0.0,-0.025940284999999997,-0.088884698,-0.028335458999999997,0.0017517239999999996,-0.011957891,-0.14688944801369738,0.2953345357507458,0.0,-0.10144073620850172
2016-01-18,0.019701448649410303,0.019699759332546602,0.0238895110811214,0.015186448572432199,0.0169452936322876,0.0315963399090204,0.0338223045590271,0.0160742638680492,0.024749134649904303,0.0188676160907853,0.023889318180393002,0.019762254953885703,0.0198949962323358,0.026588499085787105,0.0013669207361731001,0.0,0.0003154740023008,0.0019835909488317,0.0020030579677101,0.0053908486348763,-0.0001203731569313,0.009148687527732999,0.028182464622633997,0.0020510174504887,-0.0022615956276705006,-0.0015790860000000004,0.0,0.025175593000000003,0.048245496,0.048046521,0.043220064,0.005741284000000001,0.0117039439444525,0.5608869625020392,0.0,-0.0365944387517693
2016-01-25,0.010481330898658001,0.0104799635392196,0.027923032002580603,0.038223777140143196,0.0119978896644813,0.0039555382429057005,-0.0007420557246995019,0.0140310659170541,0.029439755151661598,0.0069599835210691005,0.0279242023514105,0.010420397831123801,0.010233311297637902,0.028208070171583798,-0.00048797151214690173,0.0144273338365617,-0.00010514694294960007,0.0015300844531427,-1.9992688060632702e-16,0.0041640034541414,-0.0008430180543822,0.0198599080733921,0.025214461407552898,0.0178371982770886,0.032650956467198504,0.043802606,0.0,0.052163044000000006,0.029098000000000006,0.021091749,-0.041060347,0.053539788,-0.0488341076085475,-0.12224176791525801,0.0,0.24218691781311263
2016-02-01,-0.0665328570674734,-0.0665317699954736,-0.0559769852472193,-0.0198062103409576,-0.066661007184673,-0.0659816534248275,-0.0726078123429062,-0.0273323919275554,-0.0591276821620597,-0.0686990795464266,-0.055976297520489,-0.0672059511599773,-0.0666178470041857,-0.050066191467846605,0.0005855372471383999,0.0,-0.000420698365481,0.000898957270175982,0.001263025112644,0.0051012385451396,-0.0008437293334854001,-0.0134615419660751,-0.038601542190012605,-0.004063852196249398,-0.045324962472311,-0.029852962999999996,0.0,-0.093750315,-0.102746432,-0.07865581099999999,-0.03470248,-0.010422317999999996,0.0010475275801223004,0.3630582570512162,0.0,0.20009478361537353
2016-02-08,0.0114322950133647,0.011432453257714595,0.011491447315076803,-0.0071482469825560994,0.010184227044263507,0.0168023696648332,0.020282950117366697,-0.004517519950928802,0.013266048577119799,0.01142073265155959,0.011491740744640305,0.011709925777077898,0.011670553989329296,0.010188599064877603,0.0004876859399267,0.0,-0.00010520225142519998,-0.0017987233917029996,-0.0005260666121638002,-0.0031054689129106005,0.00024113817334099993,0.0014774785348240999,0.024856279169337202,-0.007254110326192599,0.022481488411482897,-0.0045122930000000006,0.0,0.00675544,-0.026842101999999996,0.004437706,-0.0003191320000000002,0.013131836000000001,0.06915086472350221,0.5086911446432281,0.0,0.0770252794553091
2016-02-15,0.0173651507454788,0.017365050444729,0.0319966420976739,0.032767670601928096,0.012939099715087702,0.0361210714530102,0.0366002937832869,0.0196040309572326,0.033347870979735704,0.014316697667481103,0.0319959789124651,0.017326866852568,0.0175063651813734,0.027642613222312304,0.0014616324161226832,0.0,0.0022069264382763,0.004849147433009401,0.0014722896759817,0.0046149031617652,-0.00024113817334090002,0.0097942123923128,0.021563129301234402,0.0052859047059138995,0.025994153135937836,0.005723681999999998,0.0,0.025802838999999998,0.168099907,0.021302359,0.02157642,0.035970698,0.08971643570835401,0.0602023686642503,0.0,-0.0696080622471492
2016-02-22,-0.0044606753838394,-0.004459194286061606,0.010420481203664797,0.007743731802407198,-0.0036720156094049994,-0.007728136204087703,-0.009956717170392001,0.0028724823885454003,0.0112220868877543,-0.007618267728656503,0.0104199936152729,-0.004587653928465097,-0.004617821475415002,0.0108384107545865,0.0013622654631759074,0.0,0.0011540682181064,0.0029518336206117,0.0020995178822827,0.008536926401961388,-0.001085841935729,0.010730247396475299,-0.0012156312019012982,0.0153029421978557,-0.0068442371187025985,-0.004854359999999995,0.0,-0.010085443,0.03992803400000001,0.0038010789999999997,0.009017983,-0.040328843999999996,-0.00011650029735519978,0.12069519689707889,0.0,-0.0159962140845237
2016-02-29,0.0276077805291167,0.0276054770885682,0.025915506412846602,0.0345493551644089,0.030497686836469702,0.015134333595379999,0.012143199802929099,0.0230732266277387,0.0262169347689493,0.0279614615138748,0.0259150076877867,0.027685292867886402,0.0275870270307258,0.0245176800274247,-0.0008755290213447,0.0211714554151129,-0.00031461381414170007,-0.0022354370644956,-0.0020995178822825,-0.0063958526686087105,-0.0004829751361695,0.006872191173999396,0.0129558048307476,0.0045587018260064005,0.0353520172631842,0.042697156,0.0,0.014129724000000003,0.027091802999999994,0.007367381000000004,0.061043356,0.048498917,-0.0548857991398541,0.41041268036962975,0.0,-0.0006249933127143005
2016-03-07,0.0013469221687712018,0.0013495278701334008,0.0079919384515099,-0.009279272749692797,0.004624105424981999,-0.0130271822460684,-0.0136020376094678,0.0125529942069686,0.007508797516828302,-9.507505071150056e-05,0.0079935499716181,0.0011518095560929986,0.0012630988871013007,0.010317855661430203,-0.0039005412690452995,0.0,-0.0026256382253269,-0.0048456663372333,-0.0049512874393482995,-0.0101911710061883,-0.0019342365798306002,0.013054111721458499,0.016780269715639,0.0116219390376739,0.0088924841216953,-0.011893917000000002,0.0,0.019791339999999998,-0.010189991999999998,0.019863793,-0.007307480000000003,0.00810393,0.005096492425237801,0.26511284496633525,0.0,0.0684984081647535
2016-03-14,-0.0178149270666498,-0.0178139753197301,-0.006105339032501,-0.0231912789046144,-0.012904624732667798,-0.0398402446309462,-0.0424249958704352,0.0079551214833303,-0.007063501361541699,-0.020541755082495,-0.005609677028926,-0.0182770687625889,-0.0181283096736766,0.0027823445590802005,9.769918428960005e-05,0.0,0.0,0.0020667662476599007,0.00031677314028680004,0.0020785042257884,-0.0009685230781307,-0.0135942246592856,-0.0006235626167194999,-0.0186148699477776,0.0157006988243281,0.019029116999999998,0.0,0.007882961,0.048169238,0.014050942,0.035165463,0.027768299000000003,-0.007546888210312602,-0.04841232627293829,0.0,-0.0522785080655739
2016-03-21,-0.0062628350092481,-0.006263667467564101,-0.0044939725262428,-0.006247511526823401,-0.007924971571808501,0.0012023924977250001,0.0023643239430209,-0.0025740485392604,-0.0055082154320949695,-0.006483179083434799,-0.00522007510166569,-0.0063272321005051,-0.0067623794179005,-0.005536835188842499,0.0001953697378489,0.0,-0.00010516905935959998,0.0008972634069894609,-0.0009506206155542001,0.0021538838050522,-0.0024254195736637,0.0091832116193236,0.007092954361942,0.0099987692569865,-0.0071172936887185,-0.01667261,0.0,0.013370617,0.019622828,-0.0007548159999999997,-0.0023630839999999997,-0.0069824,0.026087414055160102,-0.016872747792909926,0.0,-0.0619580590254338
2016-03-28,-0.0026501632906758997,-0.0026513546836885987,0.0120509241871616,0.005335838011638099,-0.002980616209148101,-0.0011858716598463995,-0.002202617587119652,0.0044817639670052005,0.0117302382197545,-0.005581002742195599,0.011022629120727299,-0.0027765514022991006,-0.004950529281579398,0.010964901305559101,-0.00039077765249131605,-0.0425018349421866,-0.0007364932733348001,0.000269022106272,-0.0006342494927205,0.00031869970790009995,-0.000850288541967,0.0013584702039176003,-0.0090615601528054,0.0053819337674033,0.0141746093973048,0.0065354060000000005,0.0,0.024778111999999998,0.047297503000000005,0.019456044,0.040068385000000005,0.017012159,-0.006591178479360115,-0.044550332441863,0.0,-0.009632914621777502
2016-04-04,0.010368460522282701,0.010365104386123699,0.0072820101824862,-0.004035179870805701,0.007965433930467298,0.021024983469339,0.0248907337269627,0.001801265508852192,0.0070292441454193,0.011195370396990499,0.0065169341811382,0.010519506440441799,0.010404935128997499,0.0074328039206863,0.0004884482097793842,0.0,0.0007364932733349,0.0021495753910741773,0.0005285691755813999,0.0011146497969363994,-0.00048620397213999995,0.0136475340825174,0.025065024259641598,0.009232111184967898,-0.011752469670727001,-0.036225319,0.0,-0.020911791000000002,-0.013647336000000003,-0.013341081999999999,-0.012165638,-0.009851374000000001,0.0024623030726848,-0.2552528198127982,0.0,-0.2139476916893043
2016-04-11,0.031940954375707806,0.031940330885639495,0.0065401734694488,0.017665905921322597,0.033648856431013806,0.024468941410027402,0.025486167258646795,-0.0045759809708987,0.009547032147726698,0.037021889920637,0.0081686798216082,0.0325801924104112,0.0318749431295006,0.007316256070103701,-3.572446158339737e-17,0.0,0.0005257347263722,0.00017892288471410588,-0.0021159550848611,-0.0028687564498595,-0.0010948240251783,-0.0100686828748167,-0.021776392756609603,-0.0055443453589343,0.0253136453695409,0.06908518400000001,0.0,0.022350417,0.040395657,0.026673125,0.010892020999999998,0.022139847,0.0143538788267292,0.04437545410881741,0.0,0.14427063354294173
2016-04-18,0.003337003696773801,0.0033429583437919004,-0.0016229326158064819,0.004463450707284801,0.004289238130190899,-0.0008583811125834999,-0.0016582926824840003,0.0043024055051719,-0.0039368977390225,0.004694830069167502,-0.003126635877598101,0.0033207630282842027,0.003449677560018399,-0.0033340640171541994,-0.0012704619348720679,0.0,-0.0008413082839274001,-0.0043928530007351,-0.0032886042474441,-0.0101059570393834,-0.0012178786062625,-0.0064556990921747015,-5.1301782748100835e-05,-0.008974612618497697,-0.0031323776906033588,0.033378845,0.0,-0.072078159,-0.023434315000000004,-0.055661797,-0.03870014000000001,-0.004021012999999999,0.073818591185869,-0.17909440904087331,0.0,0.0415112156993076
2016-04-25,-0.0072774743094647,-0.007281613849625099,0.0029782159205449044,0.005484238234513399,-0.0044824563630953985,-0.0196957911666416,-0.0235484221397527,0.0052816181686406,0.0032390403192136177,-0.009524182558571001,0.0034420327370683,-0.007496923048817401,-0.0073989023202088,0.0009128535039967991,-0.00029341288293043845,0.0880567070464645,-0.0008420166795770999,0.0003593244738628715,-0.0013823171960269,-1.0004475546609992e-16,-0.0010973603491006,0.008482329395225901,0.0051026113504642,0.009775272027806899,-0.003050932756410299,-0.012109922,0.0,-0.037584356,-0.020613543,-0.041357507,-0.119890709,0.000875504,-0.0369914839999046,0.2966511731270386,0.0,-0.08134119451391911
2016-05-02,-0.015968688906004398,-0.0159650740614366,-0.0008569465741285003,-0.019349618347066697,-0.0171119703668203,-0.010862596911199403,-0.009575825701002003,-0.0027411338451081993,-0.002075274582153901,-0.0189015483422607,-0.0021419810594314,-0.0162030262693527,-0.015986977819117995,-0.005217571677557301,0.0007822431219256377,0.0,0.0001052908661149,0.0031385937973734484,0.0015948118844592001,0.0053865146117111,0.0,-0.006942131834867001,0.0052000306266681996,-0.011613239955494101,-0.0109852993063376,-0.025642478000000003,0.0,0.010373123000000001,-0.005644948999999996,0.024145257,-0.010940749999999999,-0.004297355000000001,0.03494574297264229,-0.0890030582678078,0.0,-0.04810080931422981
2016-05-09,0.012687852953332666,0.012685633780065394,0.00829920386585,0.003223258543150833,0.012610296801329102,0.013036539627686201,0.0145102020564543,0.0021662754138690003,0.0089327472967605,0.013627638847739904,0.0082875109066218,0.012872471168618125,0.01257885684308046,0.008194022867103901,1.3713802229226024e-16,0.0,-0.0001052908661146,0.0018784387651444405,0.00021244954403240005,0.0013621251254727,-0.0015872050215678,0.0036379820051699006,-0.0062797867650747005,0.0074617031157593,0.0038639193842565003,-0.006514633000000001,0.0,0.013600347,0.14835168099999999,-0.0004827000000000017,-0.024013421999999996,-0.005110537,-0.013819790198658597,0.1835776508996998,0.0,-0.06070266683848869
